certificate,course_code,course_title,depth,link_text,url,source_page,html_title,status
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,2,JavaScript localStorage,https://byui-cse.github.io/wdd131-ww-course/week05/prepare-localStorage.html,https://byui-cse.github.io/wdd131-ww-course/week05/,WDD 131 | Web Storage API – localStorage,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,2,Product Review Form,https://byui-cse.github.io/wdd131-ww-course/week05/assignment-05.html,https://byui-cse.github.io/wdd131-ww-course/week05/,WDD 131 | Week 05 | Assignment,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,2,Description,https://byui-cse.github.io/wdd131-ww-course/week06/project-description.html,https://byui-cse.github.io/wdd131-ww-course/week06/,WDD 131 | Project Description,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,2,Exam Preparation,https://byui-cse.github.io/wdd131-ww-course/week07/exam.html,https://byui-cse.github.io/wdd131-ww-course/week07/,WDD 131 | Exam Description,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 01 Home,https://byui-cse.github.io/wdd131-ww-course/week01/index.html,https://byui-cse.github.io/wdd131-ww-course/week01/setup-code-editor.html,WDD 131 | Week 01 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,W1,https://byui-cse.github.io/wdd131-ww-course/week01,https://byui-cse.github.io/wdd131-ww-course/week01/prepare-layout-review.html,WDD 131 | Week 01 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,W5,https://byui-cse.github.io/wdd131-ww-course/week05,https://byui-cse.github.io/wdd131-ww-course/week01/prepare-layout-review.html,WDD 131 | Week 05 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,W6,https://byui-cse.github.io/wdd131-ww-course/week06,https://byui-cse.github.io/wdd131-ww-course/week01/prepare-layout-review.html,WDD 131 | Week 06 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,W7,https://byui-cse.github.io/wdd131-ww-course/week07,https://byui-cse.github.io/wdd131-ww-course/week01/prepare-layout-review.html,WDD 131 | W07 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,template literal,https://byui-cse.github.io/wdd131-ww-course/resources/javascript-template-literals.html,https://byui-cse.github.io/wdd131-ww-course/week01/prepare-variables.html,WDD Topics | Template Literals (Strings),ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 02 Home,https://byui-cse.github.io/wdd131-ww-course/week02/index.html,https://byui-cse.github.io/wdd131-ww-course/week02/prepare-media-queries.html,WDD 131 | Week 02 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 03 Home,https://byui-cse.github.io/wdd131-ww-course/week03/index.html,https://byui-cse.github.io/wdd131-ww-course/week03/prepare-design-principles.html,WDD 131 | Week 03 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,this SVG file,https://byui-cse.github.io/wdd131-ww-course/images/arrow.svg,https://byui-cse.github.io/wdd131-ww-course/week03/prepare-webp.html,,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,look like this,https://byui-cse.github.io/wdd131-ww-course/images/svg-browser.webp,https://byui-cse.github.io/wdd131-ww-course/week03/prepare-webp.html,,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Image Optimization:,https://byui-cse.github.io/wdd131-ww-course/resources/image-optimization.html,https://byui-cse.github.io/wdd131-ww-course/week03/prepare-webp.html,WDD Topics | Image Optimization,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 04 Home,https://byui-cse.github.io/wdd131-ww-course/week04/index.html,https://byui-cse.github.io/wdd131-ww-course/week04/project-subject.html,WDD 131 | Week 04 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 05 Home,https://byui-cse.github.io/wdd131-ww-course/week05/index.html,https://byui-cse.github.io/wdd131-ww-course/week05/project-siteplan.html,WDD 131 | Week 05 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Start Files (zip),https://byui-cse.github.io/wdd131-ww-course/week05/form-start.zip,https://byui-cse.github.io/wdd131-ww-course/week05/prepare-forms.html,,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 06 Home,https://byui-cse.github.io/wdd131-ww-course/week06/index.html,https://byui-cse.github.io/wdd131-ww-course/week06/project-description.html,WDD 131 | Week 06 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,3,Week 07 Home,https://byui-cse.github.io/wdd131-ww-course/week07/index.html,https://byui-cse.github.io/wdd131-ww-course/week07/exam.html,WDD 131 | W07 | Course Content,ok
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Visual Studio Code,https://byui-cse.github.io/wdd131-ww-course/setup-code-editor.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,GitHub Repository,https://byui-cse.github.io/wdd131-ww-course/setup-hosting.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,GitHub Pages,https://byui-cse.github.io/wdd131-ww-course/setup-github-pages.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Microsoft Teams,https://byui-cse.github.io/wdd131-ww-course/setup-msteams.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Naming Conventions,https://byui-cse.github.io/wdd131-ww-course/prepare-naming-conventions.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,HTML and CSS Review,https://byui-cse.github.io/wdd131-ww-course/prepare-layout-review.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Introduction to JavaScript,https://byui-cse.github.io/wdd131-ww-course/prepare-javascript-introduction.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,JavaScript Variables,https://byui-cse.github.io/wdd131-ww-course/prepare-variables.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Home Page,https://byui-cse.github.io/wdd131-ww-course/assignment-01.html,https://byui-cse.github.io/wdd131-ww-course/week01,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Website Planning Document,https://byui-cse.github.io/wdd131-ww-course/project-siteplan.html,https://byui-cse.github.io/wdd131-ww-course/week05,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,HTML Forms,https://byui-cse.github.io/wdd131-ww-course/prepare-forms.html,https://byui-cse.github.io/wdd131-ww-course/week05,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,JavaScript Callback Functions,https://byui-cse.github.io/wdd131-ww-course/prepare-callback-functions.html,https://byui-cse.github.io/wdd131-ww-course/week05,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,JavaScript localStorage,https://byui-cse.github.io/wdd131-ww-course/prepare-localStorage.html,https://byui-cse.github.io/wdd131-ww-course/week05,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Product Review Form,https://byui-cse.github.io/wdd131-ww-course/assignment-05.html,https://byui-cse.github.io/wdd131-ww-course/week05,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Description,https://byui-cse.github.io/wdd131-ww-course/project-description.html,https://byui-cse.github.io/wdd131-ww-course/week06,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 131,Dynamic Web Fundamentals,4,Exam Preparation,https://byui-cse.github.io/wdd131-ww-course/exam.html,https://byui-cse.github.io/wdd131-ww-course/week07,,fetch_error: HTTP Error 404: Not Found
Web & Computer Programming,WDD 231,Web Frontend Development I,0,Course Home,https://byui-cse.github.io/wdd231-ww-course/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Course Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W1,https://byui-cse.github.io/wdd231-ww-course/week01/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 01 | Course Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W2,https://byui-cse.github.io/wdd231-ww-course/week02/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 02 | Course Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W3,https://byui-cse.github.io/wdd231-ww-course/week03/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 03 | Course Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W4,https://byui-cse.github.io/wdd231-ww-course/week04/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 04 | Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W5,https://byui-cse.github.io/wdd231-ww-course/week05/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 05 | Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W6,https://byui-cse.github.io/wdd231-ww-course/week06/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | W06 | Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,1,W7,https://byui-cse.github.io/wdd231-ww-course/week07/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | W07 | Course Content,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Visual Studio Code,https://byui-cse.github.io/wdd231-ww-course/week01/setup-code-editor.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Setup | Code Editor,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,GitHub Repository,https://byui-cse.github.io/wdd231-ww-course/week01/setup-hosting.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Setup | Hosting,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,GitHub Pages,https://byui-cse.github.io/wdd231-ww-course/week01/setup-github-pages.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Setup | GitHub Pages Setup,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Groups and Microsoft Teams,https://byui-cse.github.io/wdd231-ww-course/week01/setup-msteams.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Setup: Groups and Microsoft Teams,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Naming Conventions,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-naming-conventions.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | File and Folder Naming Conventions,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,CSS Normalization,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-css-normalization.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | CSS Normalize and Reset,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,CSS Specificity,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-specificity.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | CSS Specificity,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,JavaScript Review,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-applied-javascript.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Applied JavaScript Review,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Site Header,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-header.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Site Header,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Site Navigation,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-navigation.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Site Navigation,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Site Footer,https://byui-cse.github.io/wdd231-ww-course/week01/prepare-footer.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Site Footer,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Course Home Page,https://byui-cse.github.io/wdd231-ww-course/week01/assignment-01.html,https://byui-cse.github.io/wdd231-ww-course/week01/,WDD 231 | Week 01 Assignment,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Favorite Icon,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-favicon.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Favicon,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Social Media Meta,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-social-media-meta.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Social Media Meta,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,JSON (JavaScript Object Notation),https://byui-cse.github.io/wdd231-ww-course/week02/prepare-json.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | JSON,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,async/await,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-async-await.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | JavaScript async await,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,The Fetch API,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-fetch.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | The Fetch API,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Team Meeting,https://byui-cse.github.io/wdd231-ww-course/resources/team-meetings.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Team Meetings,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Chamber of Commerce Project Introduction: Site Planning,https://byui-cse.github.io/wdd231-ww-course/week02/chamber-site-plan.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Chamber of Commerce Site Plan,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Chamber of Commerce Directory Page,https://byui-cse.github.io/wdd231-ww-course/week02/assignment-02.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Chamber Directory Page,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Web Accessibility,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-web-accessibility.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | Web Accessibility,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Programming with Modules,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-modules.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | JavaScript ES Modules,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Consuming APIs,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-api-weather.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | Consuming a Weather API,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Chamber Home Page,https://byui-cse.github.io/wdd231-ww-course/week03/assignment-03.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | W03 | Chamber Home Page,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Website Project Subject Proposal,https://byui-cse.github.io/wdd231-ww-course/week04/project-subject.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | Project Subject Declaration,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,HTML Modals,https://byui-cse.github.io/wdd231-ww-course/week04/prepare-modals.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | Modals,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,CSS Animations & Transitions,https://byui-cse.github.io/wdd231-ww-course/week04/prepare-css-animations.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | CSS Animations & Transitions,ok
Web & Computer Programming,WDD 231,Web Frontend Development I,2,Advanced HTML Forms,https://byui-cse.github.io/wdd231-ww-course/week04/prepare-adv-forms.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | Advanced Forms,ok
