certificate,course_code,course_title,lesson,page_type,depth,link_text,url,source_page,html_title,status,audit_note
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,2,CSV Files,https://byui-cse.github.io/cse111-ww-course/week05/code-along.html,https://byui-cse.github.io/cse111-ww-course/week05/,CSE 111 | Code-along Activity,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,2,Reflection,https://byui-cse.github.io/cse111-ww-course/week05/ponder.html,https://byui-cse.github.io/cse111-ww-course/week05/,CSE 111 | Reflection,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,2,Text Files,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,https://byui-cse.github.io/cse111-ww-course/week05/,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,2,Exceptions,https://byui-cse.github.io/cse111-ww-course/week05/prepare-2.html,https://byui-cse.github.io/cse111-ww-course/week05/,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,2,Final Project Proposal,https://byui-cse.github.io/cse111-ww-course/week05/project-proposal.html,https://byui-cse.github.io/cse111-ww-course/week05/,CSE 111 | Project Proposal,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,2,Grocery Store,https://byui-cse.github.io/cse111-ww-course/week05/project.html,https://byui-cse.github.io/cse111-ww-course/week05/,CSE 111 | Project: Grocery Store,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,3,read from a text file,https://byui-cse.github.io/cse111-ww-course/week05/file-setup.html,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,3,sample solution,https://byui-cse.github.io/cse111-ww-course/week05/samples/check_solution.html,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,CSE 111 | Sample Solution,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,3,solution,https://byui-cse.github.io/cse111-ww-course/week05/samples/code_along_solution.html,https://byui-cse.github.io/cse111-ww-course/week05/code-along.html,CSE 111 | Sample Solution,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 05,lesson_subpage,3,Writing Text Files in Python,https://byui-cse.github.io/cse111-ww-course/week05/write-text.html,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,week_home,1,W6,https://byui-cse.github.io/cse111-ww-course/week06/,https://byui-cse.github.io/cse111-ww-course/,CSE 111,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,lesson_subpage,2,Objects,https://byui-cse.github.io/cse111-ww-course/week06/check-understanding.html,https://byui-cse.github.io/cse111-ww-course/week06/,CSE 111 | Check Your Understanding,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,lesson_subpage,2,Graphical Input,https://byui-cse.github.io/cse111-ww-course/week06/code-along.html,https://byui-cse.github.io/cse111-ww-course/week06/,CSE 111 | Team Activity,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,lesson_subpage,2,Reflection,https://byui-cse.github.io/cse111-ww-course/week06/ponder.html,https://byui-cse.github.io/cse111-ww-course/week06/,CSE 111 | Reflection,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,lesson_subpage,2,Objects,https://byui-cse.github.io/cse111-ww-course/week06/prepare-1.html,https://byui-cse.github.io/cse111-ww-course/week06/,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,lesson_subpage,2,Final Project Milestone,https://byui-cse.github.io/cse111-ww-course/week06/project-milestone.html,https://byui-cse.github.io/cse111-ww-course/week06/,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 06,lesson_subpage,3,solution,https://byui-cse.github.io/cse111-ww-course/week06/samples/code_along_solution.html,https://byui-cse.github.io/cse111-ww-course/week06/code-along.html,CSE 111 | Sample Solution,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 07,week_home,1,W7,https://byui-cse.github.io/cse111-ww-course/week07/,https://byui-cse.github.io/cse111-ww-course/,CSE 111,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 07,lesson_subpage,2,Reflection,https://byui-cse.github.io/cse111-ww-course/week07/ponder.html,https://byui-cse.github.io/cse111-ww-course/week07/,CSE 111 | Reflection,ok,
Web & Computer Programming,CSE 111,Programming with Functions,Week 07,lesson_subpage,2,Final Project,https://byui-cse.github.io/cse111-ww-course/week07/prove.html,https://byui-cse.github.io/cse111-ww-course/week07/,CSE 111 | Learning Activities,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Course Home,course_home,0,Course Home,https://byui-cse.github.io/cse210-ww-course/,https://byui-cse.github.io/cse210-ww-course/,CSE 210 | Main Menu,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,week_home,1,W1,https://byui-cse.github.io/cse210-ww-course/week01/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Explain Version Control,https://byui-cse.github.io/cse210-ww-course/week01/articulate.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Version Control Articulation,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Input and Output,https://byui-cse.github.io/cse210-ww-course/week01/csharp-1.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - C# Programming Exercise 1,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,If Statements,https://byui-cse.github.io/cse210-ww-course/week01/csharp-2.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - C# Programming Exercise 2,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Loops,https://byui-cse.github.io/cse210-ww-course/week01/csharp-3.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - C# Programming Exercise 3,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Lists and Generics,https://byui-cse.github.io/cse210-ww-course/week01/csharp-4.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - C# Programming Exercise 4,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Functions,https://byui-cse.github.io/cse210-ww-course/week01/csharp-5.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - C# Programming Exercise 5,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Tools,https://byui-cse.github.io/cse210-ww-course/week01/prepare-tools.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - Tools,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 01,lesson_subpage,2,Version Control,https://byui-cse.github.io/cse210-ww-course/week01/prepare-version-control.html,https://byui-cse.github.io/cse210-ww-course/week01/,CSE 210 | Learning Activity - Git and GitHub,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 02,week_home,1,W2,https://byui-cse.github.io/cse210-ww-course/week02/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 02,lesson_subpage,2,Explain Abstraction,https://byui-cse.github.io/cse210-ww-course/week02/articulate.html,https://byui-cse.github.io/cse210-ww-course/week02/,CSE 210 | Abstraction Articulation,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 02,lesson_subpage,2,Journal Design,https://byui-cse.github.io/cse210-ww-course/week02/design.html,https://byui-cse.github.io/cse210-ww-course/week02/,CSE 210 | Abstraction Design Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 02,lesson_subpage,2,Journal Program,https://byui-cse.github.io/cse210-ww-course/week02/develop.html,https://byui-cse.github.io/cse210-ww-course/week02/,CSE 210 | Abstraction Programming Assignment,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 02,lesson_subpage,2,Abstraction,https://byui-cse.github.io/cse210-ww-course/week02/prepare.html,https://byui-cse.github.io/cse210-ww-course/week02/,CSE 210 | Abstraction Learning Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 03,week_home,1,W3,https://byui-cse.github.io/cse210-ww-course/week03/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 03,lesson_subpage,2,Explain Encapsulation,https://byui-cse.github.io/cse210-ww-course/week03/articulate.html,https://byui-cse.github.io/cse210-ww-course/week03/,CSE 210 | Encapsulation Articulation,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 03,lesson_subpage,2,Scripture Memorizer Design,https://byui-cse.github.io/cse210-ww-course/week03/design.html,https://byui-cse.github.io/cse210-ww-course/week03/,CSE 210 | Encapsulation Design Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 03,lesson_subpage,2,Scripture Memorizer Program,https://byui-cse.github.io/cse210-ww-course/week03/develop.html,https://byui-cse.github.io/cse210-ww-course/week03/,CSE 210 | Encapsulation Programming Assignment,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 03,lesson_subpage,2,Encapsulation,https://byui-cse.github.io/cse210-ww-course/week03/prepare.html,https://byui-cse.github.io/cse210-ww-course/week03/,CSE 210 | Encapsulation Learning Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 04,week_home,1,W4,https://byui-cse.github.io/cse210-ww-course/week04/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 04,lesson_subpage,2,Foundation Programs Design,https://byui-cse.github.io/cse210-ww-course/week04/design.html,https://byui-cse.github.io/cse210-ww-course/week04/,CSE 210 | Foundation Design Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 04,lesson_subpage,2,YouTube Video Program,https://byui-cse.github.io/cse210-ww-course/week04/foundation-abstraction.html,https://byui-cse.github.io/cse210-ww-course/week04/,CSE 210 | Foundation Program,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 04,lesson_subpage,2,Online Ordering Program,https://byui-cse.github.io/cse210-ww-course/week04/foundation-encapsulation.html,https://byui-cse.github.io/cse210-ww-course/week04/,CSE 210 | Foundation Program,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 04,lesson_subpage,2,Foundation Review,https://byui-cse.github.io/cse210-ww-course/week04/prepare.html,https://byui-cse.github.io/cse210-ww-course/week04/,CSE 210 | Learning Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 05,week_home,1,W5,https://byui-cse.github.io/cse210-ww-course/week05/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 05,lesson_subpage,2,Explain Inheritance,https://byui-cse.github.io/cse210-ww-course/week05/articulate.html,https://byui-cse.github.io/cse210-ww-course/week05/,CSE 210 | Inheritance Articulation,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 05,lesson_subpage,2,Mindfulness Design,https://byui-cse.github.io/cse210-ww-course/week05/design.html,https://byui-cse.github.io/cse210-ww-course/week05/,CSE 210 | Inheritance Design Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 05,lesson_subpage,2,Mindfulness Program,https://byui-cse.github.io/cse210-ww-course/week05/develop.html,https://byui-cse.github.io/cse210-ww-course/week05/,CSE 210 | Inheritance Programming Assignment,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 05,lesson_subpage,2,Inheritance,https://byui-cse.github.io/cse210-ww-course/week05/prepare.html,https://byui-cse.github.io/cse210-ww-course/week05/,CSE 210 | Inheritance Learning Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 06,week_home,1,W6,https://byui-cse.github.io/cse210-ww-course/week06/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 06,lesson_subpage,2,Explain Polymorphism,https://byui-cse.github.io/cse210-ww-course/week06/articulate.html,https://byui-cse.github.io/cse210-ww-course/week06/,CSE 210 | Polymorphism Articulation,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 06,lesson_subpage,2,Eternal Quest Design,https://byui-cse.github.io/cse210-ww-course/week06/design.html,https://byui-cse.github.io/cse210-ww-course/week06/,CSE 210 | Polymorphism Design Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 06,lesson_subpage,2,Eternal Quest Program,https://byui-cse.github.io/cse210-ww-course/week06/develop.html,https://byui-cse.github.io/cse210-ww-course/week06/,CSE 210 | Polymorphism Programming Assignment,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 06,lesson_subpage,2,Polymorphism,https://byui-cse.github.io/cse210-ww-course/week06/prepare.html,https://byui-cse.github.io/cse210-ww-course/week06/,CSE 210 | Polymorphism Learning Activity,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 07,week_home,1,W7,https://byui-cse.github.io/cse210-ww-course/week07/,https://byui-cse.github.io/cse210-ww-course/,CSE 210,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 07,lesson_subpage,2,Explain Programming with Classes,https://byui-cse.github.io/cse210-ww-course/week07/articulate.html,https://byui-cse.github.io/cse210-ww-course/week07/,CSE 210 | Principle Articulation,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 07,lesson_subpage,2,Exercise Tracking Program,https://byui-cse.github.io/cse210-ww-course/week07/foundation-inheritance.html,https://byui-cse.github.io/cse210-ww-course/week07/,CSE 210 | Foundation Program,ok,
Web & Computer Programming,CSE 210,Programming with Classes,Week 07,lesson_subpage,2,Final Foundation,https://byui-cse.github.io/cse210-ww-course/week07/prepare.html,https://byui-cse.github.io/cse210-ww-course/week07/,CSE 210 | Learning Activity,ok,
Web & Computer Programming,WDD 130,Web Fundamentals,Course Home,course_home,0,Course Home,https://byui-cse.github.io/wdd130-ww-course/,https://byui-cse.github.io/wdd130-ww-course/,WDD 130: Web Fundamentals | BYU Pathway Worldwide,ok,
Web & Computer Programming,WDD 130,Web Fundamentals,Week 01,week_home,1,W1,https://byui-cse.github.io/wdd130-ww-course/week01/,https://byui-cse.github.io/wdd130-ww-course/,WDD 130 | W01 | Course Content,ok,
